client_id,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9,task_10,task_11
f64480768147ca710e386135b943ae5a880533cb,True,True,True,False,True,True,True,True,True,True,True
d13b4bb7bdbd1cbea3e75d7278687a3c56f43127,False,False,True,True,True,True,True,True,True,True,True
99b269fb7866daef7b5736c0528219dd0fd25562,False,False,True,False,True,True,True,True,True,True,True
434345e50e6180bbb735badc259fa6fcc60675ee,False,False,True,False,True,True,True,True,True,True,True
f52b31a88ccb02cfa1f44066af48089899597e50,False,False,True,True,True,True,True,True,True,True,True
d5f9188fae27604c01e985b0adc0c9f2e835a9b4,True,True,True,False,True,True,True,True,True,True,True
898225bddfe91b63873cc7bf6513000ee825396d,False,False,True,False,True,True,True,True,True,True,True
8e58292136241f96412a7ec38c16feb0470858e3,False,True,True,False,True,True,True,True,True,True,True
e035f41c5848ea7bcf9cc3e735695e4d5edeec6f,False,False,True,False,True,True,True,True,True,True,True
0d0be871e374f134c0481718df74d9dff82adc9a,True,True,True,False,True,True,True,True,True,True,True
8f496d147f6a76d2531ccb8dce4389ee34b5f302,False,False,True,False,True,True,True,True,True,True,True
c0a5631f9138989106b18398fb6fd177483bd592,True,False,True,False,True,True,True,True,True,True,True
42adbdeb5acc953fbb2c2d5d911921d1367206b2,False,False,True,True,True,True,True,True,True,True,True
7bb844b7685b67961ff04c6581ef64fd9ca63e30,True,True,True,False,True,True,True,True,True,True,True
24e9ae2ca6091eeb56cf8afddb604be9343ea54f,True,True,True,False,True,True,True,True,True,True,True
0301cd39a3abf2b28e2250acbe11db8f06e60914,False,False,True,True,True,True,True,True,True,True,True
e985615871098f1f0027caa9afc72a5b8e6cd246,False,False,True,True,True,True,True,True,True,True,True
7e968f1dfe3b718b7a8dccbc927040bed85e8930,False,False,True,True,True,True,True,True,True,True,True
b083089cadd97fb729cd2ce1fbb7c876aee018af,False,False,True,False,True,True,True,True,True,True,True
f7638eb5186ed77f9cb64b5ba9791f117492d596,False,False,True,True,True,True,True,True,True,True,True
af378343c3e23c22ce71935f8c5a7b77afb0db53,False,False,True,True,True,True,True,True,True,True,True
3c1dea44791f7fbca991e526fe4c2c26e2c104a8,True,False,True,False,True,True,True,True,True,True,True
0818bad0585d09bb8497fa56d4c4584f41aeded9,False,True,True,False,True,True,True,True,True,True,True
6ccf564a81a4c8cd67aa45dbe24998281d264893,True,True,True,False,True,True,True,True,True,True,True
5f58e887a1bbc501681bcf63bc3a75e25d58f464,True,True,True,False,True,True,True,True,True,True,True
bb1f9707df7edfb269356573a66c534507ef4b17,False,False,True,False,True,True,True,True,True,True,True
5919d234f2ebcfe320133f2ce755a4dee783fa2b,False,False,True,False,True,True,True,True,True,True,True
91cd3679207499abbce8625386a15872ec70d44b,True,False,True,False,True,True,True,True,True,True,True
7fc6d15755e529eba1a9033ac8587bf0642c5e59,True,False,True,False,True,True,True,True,True,True,True
39ace9875e79b08b9fe51df3920facb78b1812ed,False,False,True,True,True,True,True,True,True,True,True
7f4578c5fd8d54d603beb65313d42835dcbc9d55,False,False,False,True,True,True,True,True,True,True,True
77c5a8b29844e8227633660d583d9a17ea336eee,False,False,True,False,True,True,True,True,True,True,True
b2f755f5d87b37d932d015ba2d07286b3618cde6,True,False,True,False,True,True,True,True,True,True,True
91dd41738117cf1fc032e65204a23034b89e42fd,True,False,True,False,True,True,True,True,True,True,True
7af47bb8bf64b4029fcf24f49d4e4517e8355f8b,False,False,True,False,True,True,True,True,True,True,True
8fdd7df77ba753af44015ab81792664ede5a31f0,False,True,True,False,True,True,True,True,True,True,True
d66f2edb3403ec098938157cc2791b1297881094,False,False,True,False,True,True,True,True,True,True,True
563f6e257c9b5d34671a064ffc1f6b61ff64ce41,True,False,True,True,True,True,True,True,True,True,True
0d66e2d6a1595430709aa781e7a853f2945efcee,False,False,True,False,True,True,True,True,True,True,True
ba124bde6136133a16d79077b2104c608a5c6505,True,False,True,False,True,True,True,True,True,True,True
27d0be651f847b19bdfb610280851197ddd2d47f,False,False,False,False,True,True,True,True,True,True,True
bb1566613c0af62cbaad6531c32d3330d62403b2,False,False,True,True,True,True,True,True,True,True,True
01b9e026545336c55afba717577b4d372b4f1219,True,False,True,False,True,True,True,True,True,True,True
7f6feceac20780cfd726df8cd00dd0ed22fa1bcc,False,False,True,False,True,True,True,True,True,True,True
f5e7c2f0aa1b2f7a711b6c6cc30d3d318ef8ffa8,False,False,True,True,True,True,True,True,True,True,True
9b7685f50140506523697fa6e2435359c01dc98e,False,False,False,True,True,True,True,True,True,True,True
2c3a8e561b4b3727e3897309faeb09b799a76c3a,False,False,False,True,True,True,True,True,True,True,True
d6e2d34f09775d89ed280da68a77d476affe2672,False,False,True,True,True,True,True,True,True,True,True
8310bd8f598208149bc724af72a8b7c2831c2ef6,True,False,True,False,True,True,True,True,True,True,True
f30b46bf77131cb4f9d3c0ab714b33278dbf5b77,False,False,True,False,True,True,True,True,True,True,True
910d5c1883d0f86239499f4b5a86d5dcf284adb6,True,False,True,False,True,True,True,True,True,True,True
6bc623016ea8c605f2fc8fd43442b63fbc3d8068,True,False,True,False,True,True,True,True,True,True,True
1ee0bbe380606a03314eff5e88f9a6b5e8eaee29,True,False,True,False,True,True,True,True,True,True,True
966a676f89b5bc3687144562c8973f8ddfde859e,False,False,True,False,True,True,True,True,True,True,True
80ded9de52df5800b5f96a7f8a0235e36ccc0084,False,False,True,True,True,True,True,True,True,True,True
1d8d6adbe665840ca19d58286558fc3483d9a38b,False,False,True,False,True,True,True,True,True,True,True
34689388e41f8f6237b075ac6f685310fbc738c3,True,False,True,False,True,True,True,True,True,True,True
2b53848ce886a9e5adea32db234481a0512dd0ff,True,False,True,False,True,True,True,True,True,True,True
e122e14bfc59b581aa982eae9f3394cc07ee2cce,False,False,True,False,True,True,True,True,True,True,True
822177525b96429533a5ee7803ad8c72f5d54204,False,False,True,True,True,True,True,True,True,True,True
40b2083a7eb1678ba74ff68bb84f89f08ed5abf6,True,True,False,False,True,True,True,True,True,True,True
baa38542d31a33760b2aeb2e4504488933135af9,False,False,False,True,True,True,True,True,True,True,True
6d650ba616d6e25e20fdd75151f2c3ee9108e8c0,True,True,True,False,True,True,True,True,True,True,True
817cf2b183a58f55323bd6c6f1183caffbd1f0d2,True,True,True,False,True,True,True,True,True,True,True
debab1f3524d91fe1ea98798cf6fbd44dc20b662,True,True,True,False,True,True,True,True,True,True,True
b1af783b9a295d7a2ef703ca6cd61a1fa514cbaa,False,False,True,False,True,True,True,True,True,True,True
ce82211ecb5596d675583c0bea6a1130ee7ec6e4,False,False,True,True,True,True,True,True,True,True,True
8463c711e65e35617e3b7bb28c8f8d1c2c5c6dd9,False,False,True,False,True,True,True,True,True,True,True
4be3355b46f9c48eae8ee87cdb2fff6dd657077f,False,True,True,False,True,True,True,True,True,True,True
b2d5594fbc8cf852f98f4c4b95e9d087fcb84b26,False,True,True,False,True,True,True,True,True,True,True
63817e8a65142c1df09a4736a6b9e8a253dae556,False,True,True,True,True,True,True,True,True,True,True
115f68164b0dc477bbe5513a8a6fd526c0bc17d2,True,True,True,True,True,True,True,True,True,True,True
e920c696ba7ad2093915495ffa7c21f89e9f87a5,False,False,True,False,True,True,True,True,True,True,True
47515c8e212d0a28459f3205e8deaad40fb1373e,True,True,True,False,True,True,True,True,True,True,True
39d0a1b058f7e7921e6abdecc3932bbafcdb9b7a,True,True,True,False,True,True,True,True,True,True,True
0010d8f9a8abc2f86371331767e7eaf5c7ba71bb,True,True,True,False,True,True,True,True,True,True,True
220483475189c0992437973dc892ce4314b0b87e,False,True,True,False,True,True,True,True,True,True,True
4181fcb898db03ddc661e67bd10c1b7145bc680a,False,False,True,True,True,True,True,True,True,True,True
7390c253b7f7fb2457b184787ae6f11a65036cbb,False,False,True,False,True,True,True,True,True,True,True
75fe9569e86a5bfe5037e49be8da10eb3cfe1cd4,False,False,True,False,True,True,True,True,True,True,True
54982da4c2e9a0fc7b79bf7ef88cb73c63c58c78,False,False,True,False,True,True,True,True,True,True,True
084efe6742a656b311be5e81c010b382a33cf3a5,False,False,True,False,True,True,True,True,True,True,True
cc44617bab9902f710af5b5ef891ff36a960aec4,True,True,True,False,True,True,True,True,True,True,True
794f3e85faae47085aceacf50ce60dbc794ef693,False,False,False,True,True,True,True,True,True,True,True
7ef968db8a0396cc77dce4f34b954ee9d1cdef6c,False,False,True,True,True,True,True,True,True,True,True
d7c7ee119d758ffe62120ad3b6b6a0d82aba2105,False,True,True,False,True,True,True,True,True,True,True
96cb9237c13db186c294b22c060025813d50a036,False,False,True,True,True,True,True,True,True,True,True
3d49c52542d0d5bb6bd8b2f10e7745910675a673,False,False,True,True,True,True,True,True,True,True,True
7edf6fa20718e0b52b79239673f207c32027bf24,True,False,True,False,True,True,True,True,True,True,True
b2c6f20d1c521ffd12cf3fb9cd232a46fa031bb3,False,True,True,False,True,True,True,True,True,True,True
49044f26b0c5282f68f51a51a671fd728ad709e2,False,False,True,True,True,True,True,True,True,True,True
25edcae51141769b615f83678a76e87d043d6f92,False,False,True,True,True,True,True,True,True,True,True
782507820a62cf676b1100f09e12db3388de0a4a,True,True,True,False,True,True,True,True,True,True,True
cff57326360022ae4ce0c4b7469f38718eb0e98a,False,False,True,True,True,True,True,True,True,True,True
53b006b28fcf8a0aa9aca9556158dbb3efbb809e,False,False,True,True,True,True,True,True,True,True,True
42d6ecbc2da2d5fc6052da09fd9c7d4578dea71e,False,False,True,True,True,True,True,True,True,True,True
626f8363fe95ebcf0776429fde64fe925f78cfd8,False,False,True,True,True,True,True,True,True,True,True
05c1dadb9dae29112b7a10894a545f7357cd91af,False,False,True,False,True,True,True,True,True,True,True
3a03340cfd5a724481780aa6076ee45ff2e18e1c,True,False,True,False,True,True,True,True,True,True,True
fea315e75fe1e0df4064d209b3349236f12f166a,False,False,True,True,True,True,True,True,True,True,True
47a05273aff42d3c2bd2880973ae7ad62fc71e2d,False,True,True,False,True,True,True,True,True,True,True
0481cdbcace4f565714aec1ef4ef31cc5884fc1f,False,False,True,False,True,True,True,True,True,True,True
37b88f73aef9608d47885542f1cdb7afa48b1de3,True,False,True,False,True,True,True,True,True,True,True
43f74c382fd37e62930f6d0bb934dea6bf2f0cf4,False,False,True,False,True,True,True,True,True,True,True
8e4e5744376e5f6d588b70dcc4b8ea720bae379e,False,False,True,True,True,True,True,True,True,True,True
052ef3fdbef7c652eaf2a394e785525543d9f3de,False,False,True,True,True,True,True,True,True,True,True
a4ade43d4c0105080afbdc15591f4e5475433c29,False,True,True,False,True,True,True,True,True,True,True
438d96db1a77f1e6d91f29ce3d532e974d35919f,False,False,True,False,True,True,True,True,True,True,True
f51537bc1e803ddf74111c4623d742fbf9a3efac,False,False,True,False,True,True,True,True,True,True,True
5009cc409aa20c23e77972d44c201a761341b338,False,False,True,True,True,True,True,True,True,True,True
619cfd396f431e3ef09b683da2105f5f1d2ef6b9,True,True,True,False,True,True,True,True,True,True,True
7f2ccb9f0ca5a8d72d288bd9cf6ce6c1fcc75040,True,True,True,False,True,True,True,True,True,True,True
a39e16c4ec724d2a6dfbd0957b13f410d390c9a3,True,True,True,False,True,True,True,True,True,True,True
4ba5f76d1697b598b18c25d1504afae77fbf1844,False,False,True,False,True,True,True,True,True,True,True
f6b0dd918b651d15e23e6826b2731e06c1a017ea,False,False,False,True,True,True,True,True,True,True,True
53c7fc99ebd93952cd5d2576a17950330b35b29f,False,False,False,False,True,True,True,True,True,True,True
c99a30b372326b3c8d8e6fb96bf3cb3149b48136,True,False,True,True,True,True,True,True,True,True,True
2d5663922bbc61999435a0d7815d6a146182e55d,False,False,True,False,True,True,True,True,True,True,True
f644df570ea7de0ccd4ca94221a63d957485d929,True,False,True,False,True,True,True,True,True,True,True
055ca5d6e75a58a257cee9b4d6a7749840bfc33f,False,False,True,False,True,True,True,True,True,True,True
4dc23778fde5b4c84f7052151b88e2d755fba112,True,False,True,False,True,True,True,True,True,True,True
c9660c9d9c717817880f0dddbe7378fcaaee9166,True,False,True,True,True,True,True,True,True,True,True
63c421153da7e090066f204786d24972598a6e50,False,False,True,False,True,True,True,True,True,True,True
daecd1aa3fc2ce1ea031e7f370c6db695e22d140,False,False,True,True,True,True,True,True,True,True,True
f47b8b5a8604ac39861ffe8e9ee27437fb03695a,False,False,True,False,True,True,True,True,True,True,True
60f0c7e888cd8f971c68f5600b35eaa0a8f0ae43,False,False,True,False,True,True,True,True,True,True,True
ede5c4dd3db97d509fa1ab9c314589267c6e2613,False,False,True,True,True,True,True,True,True,True,True
a290ccc16ec4bb2f5948fb860e70a5afb88e3101,False,False,True,False,True,True,True,True,True,True,True
acab459d51147b6c6f92959dcca196f334ad4e83,False,False,True,False,True,True,True,True,True,True,True
09e9d91807cbe09f6a468364e9b8fc9e08367022,False,False,True,True,True,True,True,True,True,True,True
0c16b2cfbe028951d306fc5b244a2f4d63dd4e29,False,False,True,True,True,True,True,True,True,True,True
6b2d00f8b7b1828250e251a9ec3341f923e09582,True,True,True,False,True,True,True,True,True,True,True
58ab7a38493cc0dead6369ece25e25efc11be9cf,False,False,True,True,True,True,True,True,True,True,True
698d4c1e4a5a949c49d33e870aa243462045758c,True,False,True,False,True,True,True,True,True,True,True
dab60649a788088a3471fb22d037febc91fa21a3,False,True,True,True,True,True,True,True,True,True,True
9957b7a9be0ddbaddbd18121173f143192496c11,False,False,True,True,True,True,True,True,True,True,True
f82758a0117fbc40220a7c3b3b565b3dded144a2,False,False,True,False,True,True,True,True,True,True,True
2a317b0b21a23575416e638bc7efba7a4813fa0e,False,False,True,False,True,True,True,True,True,True,True
6b0d7d49721fc258f8cbeaa9db096fedbfffe16b,False,False,True,True,True,True,True,True,True,True,True
f5ed314d6fde81cf64b1ad593de5f2be86b9662f,False,False,True,False,True,True,True,True,True,True,True
01365fd1cd692063f1b9ed970b73548c834329c2,True,False,True,False,True,True,True,True,True,True,True
f4a59b64454438d90f125ff3a4cf2c1252e7bef4,False,False,True,True,True,True,True,True,True,True,True
9f1245b93ca725c8b0905332ba543a6063484f1a,False,False,True,True,True,True,True,True,True,True,True
50e4c27e1a0324b7e8b1ab4c2fe9ea2501594d89,False,False,True,False,True,True,True,True,True,True,True
72b33850e92d452cb8628d39b66d5f8f5759885d,True,False,True,False,True,True,True,True,True,True,True
c416417c904a9fb0b6ff8359fe8c45b7c39ca3f7,True,True,True,False,True,True,True,True,True,True,True
688f530eb7847fd78124672ac00fa03b36c579f7,True,True,True,False,True,True,True,True,True,True,True
e311dd1b4c2e5099645cc3fa3ebac53346233d7b,False,False,True,False,True,True,True,True,True,True,True
5d50c355445dc986510aac1523cabc6b6219b260,False,False,True,True,True,True,True,True,True,True,True
8a2026f8200e2d61c2e62ca1cf6166141ceb3662,False,False,True,False,True,True,True,True,True,True,True
83fa2eb75cda549ac62773a7cf139d6f52cb9601,True,False,False,True,True,True,True,True,True,True,True
10b956235d47c7a1b3b4418a92395242d5283197,False,False,False,True,True,True,True,True,True,True,True
41cb13d9c0b639024460415ad9c7191019b400b0,False,True,True,False,True,True,True,True,True,True,True
49b8e213c3ce780871e51b1ec290cb8eb513be73,False,False,True,True,True,True,True,True,True,True,True
da94f04ac63e610676d3bda5fdddf17580f833a6,False,False,True,False,True,True,True,True,True,True,True
834cab12e07279ef22cac3d751720572949f4b00,False,False,False,True,True,True,True,True,True,True,True
ad151236ea6925548e93d95bc7d1fa3316982c23,False,False,True,False,True,True,True,True,True,True,True
0c04b0b97c363b2182dd7d04213790407a15cfe4,False,False,True,False,True,True,True,True,True,True,True
96fb1f0863b41bd6bb794402d315c83bc21c1487,False,False,True,False,True,True,True,True,True,True,True
e3e0c98820269c20cf244e0467183b26248df74d,True,True,True,False,True,True,True,True,True,True,True
29a2cd697ad52b6fa587b25e22e97ff969dcaba5,False,False,True,True,True,True,True,True,True,True,True
973d9065180b9b64bca43f1330052e8ca63b7faf,False,False,True,False,True,True,True,True,True,True,True
18b149c1eb5e256b6f7c34622e2f0e3927b877d4,False,False,True,True,True,True,True,True,True,True,True
f7f5cf41d8c5cc65fb5eda191725a2c865015412,False,False,True,False,True,True,True,True,True,True,True
88316890d21bd6261d5d386dfe8048ad50bb155a,True,True,True,False,True,True,True,True,True,True,True
3236e7443ca675c27577898c164c0545c22f59ef,False,False,True,True,True,True,True,True,True,True,True
2b1197b84839e17bbf7487a288e03f310590b2cc,False,False,True,True,True,True,True,True,True,True,True
b2cd290ca7b75673d7662f9d730e6ec9aac920cd,True,False,True,False,True,True,True,True,True,True,True
f46d493be76d136a2fb9824893a1de3fb6221601,False,False,False,False,True,True,True,True,True,True,True
1c105849c5924580c0d023e9998bfbcfc556f585,False,False,True,False,True,True,True,True,True,True,True
b431b17dca513a1df71a7711e19a3522b6b355e3,True,False,True,False,True,True,True,True,True,True,True
023d21b24b0a76a8bfa05d07b191230b459d8d5f,True,False,True,False,True,True,True,True,True,True,True
dcec7ebbb31077395fb7e9eddb71133ad1a7d979,False,False,False,True,True,True,True,True,True,True,True
7e52a2fcdf1442d3105a61aa4a78bf23ec8194f4,False,False,False,True,True,True,True,True,True,True,True
7a0e981356741f459aca57c1139c54cc85d5858f,False,False,False,True,True,True,True,True,True,True,True
896f45e5f8bdc4cb8e914ed8158cede9fd6a84e1,True,True,True,False,True,True,True,True,True,True,True
843b1b5273cf0bad834d46baf8598dda4c4eb876,True,True,True,False,True,True,True,True,True,True,True
